date,open,high,low,close,volume,amount
2021-01-15,4.7802835631386325,4.784361360316318,4.759798766956038,4.76702924305846,1622995,9291348.830468908
2021-01-18,4.703823108541937,4.703823108541937,4.677591117522867,4.698581274421729,4552124,15841530.140161935
2021-01-19,4.753331885509598,4.7584992500437835,4.720843275814297,4.753233468671342,4762853,19179605.60377455
2021-01-20,4.741247666024902,4.755764755771576,4.741247666024902,4.7537198699525955,3003011,18756151.6920472
2021-01-21,4.697034586727081,4.73214424467764,4.697034586727081,4.707061698182426,2990094,13751393.227161366
2021-01-22,4.725926492607376,4.7346105222453145,4.720730322942124,4.728813193825443,3342999,11939154.548854675
2021-01-25,4.732450341413413,4.752858540600692,4.732450341413413,4.738226354973311,2276120,17274507.64159073
2021-01-26,4.708025530792865,4.72889908636208,4.708025530792865,4.709786720712775,1976006,15249895.439415948
2021-01-27,4.713608240647013,4.734599225682052,4.7069098968967005,4.713074250042415,1874168,7753461.713253994
2021-01-28,4.699887858125159,4.710586063262667,4.659248100317055,4.694914134126811,1267614,17313788.204195004
2021-01-29,4.6995809531422195,4.709116749873951,4.690625997591891,4.700243676013697,4373195,11433265.840920653
2021-02-01,4.735969065289433,4.753135309972398,4.729574449855129,4.73136543116982,2194601,7834784.899567626
2021-02-02,4.807025462928905,4.814131520131648,4.803197768717168,4.806405682541461,2808516,9226960.255947387
2021-02-03,4.72815651913846,4.77122527814659,4.717762428526159,4.746911248066469,1956011,9012905.453725135
2021-02-04,4.839056344328565,4.864403731542482,4.838347875906563,4.848164449253039,4657905,12788104.619051902
2021-02-05,4.75215417522344,4.771147403207488,4.747775928347596,4.753524022538383,4761509,8515551.360168133
2021-02-08,4.734825711779331,4.748528704302925,4.717951300204032,4.746308881583234,1792955,6853497.311023642
2021-02-09,4.779960631567484,4.782085186058712,4.7623148717011405,4.774232233406494,2266571,6855362.7592064105
2021-02-10,4.802304828329694,4.802304828329694,4.77974616365473,4.7876474377291505,2761126,13749142.95708645
2021-02-11,4.7694321151770955,4.7694321151770955,4.755736212104224,4.757834780123709,1293313,16021389.33274068
2021-02-12,4.745905842552045,4.763848670332348,4.735957415174321,4.747932667311034,2618505,9822995.132575111
2021-02-15,4.738611261626432,4.745055728724877,4.7215800102647565,4.724525314884218,1154062,5519760.647210256
2021-02-16,4.698077114877818,4.7017497830328265,4.678467482464675,4.696680627745383,2602525,6908373.304055161
2021-02-17,4.7333904529997435,4.755426532513899,4.729021741984135,4.736583724849089,2717355,18720418.40505586
2021-02-18,4.747662450414676,4.759390274817543,4.744832895176629,4.7534940622525,4946617,12403154.893841796
2021-02-19,4.717700995207607,4.724242652410361,4.717700995207607,4.720556645785007,1854032,11803592.14422762
2021-02-22,4.759324977441197,4.776793984613984,4.75693785836591,4.763022767490245,2676483,5570737.674651364
2021-02-23,4.779287895006205,4.791378337157581,4.7716653795091615,4.777659513633986,4483974,15929555.334753485
2021-02-24,4.818042105636834,4.821462856132393,4.790832841199789,4.816495297987422,3654525,12921021.213981183
2021-02-25,4.8468508685844185,4.847528769321171,4.831351145899455,4.846821341553445,4242792,8031214.041297812
2021-02-26,4.810841844665646,4.810841844665646,4.802999410803009,4.8066414344436605,1706014,6651106.402715858
2021-03-01,4.791097441463224,4.791097441463224,4.759862532425216,4.779715540457655,2447922,10750817.954479977
2021-03-02,4.824579079664989,4.824579079664989,4.809017025785299,4.815434049034578,4775739,17557429.462925382
2021-03-03,4.830437881972597,4.858259272997496,4.8288188722333825,4.844826026621444,1133114,17979418.388015367
2021-03-04,4.819071946023817,4.856749245683094,4.819071946023817,4.84381338075709,3953718,14042695.705934547
2021-03-05,4.858558462528428,4.864557814325977,4.829910948969341,4.849496500249093,4975142,15913046.40845214
2021-03-08,4.898030083258985,4.938659230526633,4.898030083258985,4.9114568146552635,1491638,6727336.811043056
2021-03-09,4.880207251250678,4.8960167785285575,4.880207251250678,4.8824020413647355,4997345,13821890.982017823
2021-03-10,4.897625099683653,4.931153431136613,4.8756466149401,4.909113535071235,3654917,15004485.552307727
2021-03-11,4.88153118752741,4.908741435934133,4.88153118752741,4.899187668203683,4784177,8010692.643706883
2021-03-12,4.893816963602432,4.893816963602432,4.880108769045535,4.888523057539178,2887717,18202320.993653886
2021-03-15,4.949740866769718,4.96373048809971,4.923313620501198,4.942237017299474,1684076,7924951.062815296
2021-03-16,4.9772855111914724,4.996812017862675,4.963772019068053,4.983031049646002,2388857,9702160.397696756
2021-03-17,4.997535930583098,5.03869883325102,4.997535930583098,5.023568487399777,4968178,14308352.705351878
2021-03-18,5.0835902693785355,5.092314553021899,5.0835902693785355,5.089150109365664,1139133,14575250.976960963
2021-03-19,5.094207762800924,5.094207762800924,5.0808409713002565,5.090219026395088,4809697,15490771.11481051
2021-03-22,5.109773284061068,5.136028493779515,5.109773284061068,5.124931926291011,4443243,6680175.696023085
2021-03-23,5.110904549241917,5.111741116159391,5.084681933718221,5.109030966225685,3862862,17741966.44892833
2021-03-24,5.1254357814533025,5.133998903950705,5.114899675961737,5.1255927255564036,1345165,12992706.984248899
2021-03-25,5.124852818774435,5.124852818774435,5.101399921520873,5.118922122628916,2462597,12069826.911576025
2021-03-26,5.125112703194033,5.149611010128999,5.122173194559134,5.123887270538986,1270001,19716464.367702644
2021-03-29,5.144351306670579,5.175110192348162,5.141935130310445,5.154382445605066,2715556,16105674.454115296
2021-03-30,5.124442467681029,5.132139411997238,5.106262214240774,5.112208222342169,2581041,6770090.399290623
2021-03-31,5.21752062939228,5.232166973806488,5.212699218550962,5.219175416693003,1423327,16348087.50839361
2021-04-01,5.166387457761392,5.179246258576779,5.159266094089547,5.166669604830112,4397570,6428734.009593043
2021-04-02,5.094409810043831,5.121518479529527,5.084718097150068,5.103936490827899,2399298,5412058.437694773
2021-04-05,5.1584683612325,5.175727893567512,5.1584683612325,5.163045734304714,2662805,11054388.429048456
2021-04-06,5.194710756811128,5.227929463606872,5.194710756811128,5.20391964125545,1782409,19903672.592288278
2021-04-07,5.234587106079539,5.254032610263137,5.190379054271607,5.236398334999994,4681842,7623259.04292294
2021-04-08,5.287340023227476,5.287340023227476,5.236847826106014,5.269301008785156,2717826,15089665.15290185
2021-04-09,5.254199539935827,5.284740813091678,5.25144663216039,5.26865568945999,3441724,7600940.99309179
2021-04-12,5.204532403651044,5.225635188518097,5.204532403651044,5.221382445967773,4656011,15871804.62437579
2021-04-13,5.240715223627902,5.240715223627902,5.225045484034661,5.225340491862545,1650332,12580305.023567392
2021-04-14,5.187783725203381,5.1952594163944426,5.171713981515225,5.189956486755513,1713391,15199575.651340645
2021-04-15,5.233552138559234,5.246707178458408,5.2139051398606,5.2405647766136605,2561232,8043097.638713519
2021-04-16,5.243741486692276,5.25368186069672,5.203073411510243,5.2328581392772495,1505350,16184424.987807529
2021-04-19,5.183375163279352,5.205966713727418,5.183375163279352,5.189661042025387,1337164,19934285.8943406
2021-04-20,5.1918740377196135,5.1918740377196135,5.157098088776903,5.1729822062065365,4675511,14984757.509389397
2021-04-21,5.201385835972876,5.201385835972876,5.191611577860183,5.1943430768600445,4174209,12402199.971093165
2021-04-22,5.160021104924996,5.165734972910329,5.144348483121511,5.165061289578911,3763779,18847609.829288974
2021-04-23,5.144695126557727,5.1461228244065,5.116264291564938,5.122593102212487,4001481,5237777.633478144
2021-04-26,5.128855421921274,5.142998418584464,5.128855421921274,5.135076206499345,3858214,15948852.789287318
2021-04-27,5.155295529143793,5.156489690388738,5.140635861513103,5.147655426606227,3234967,18331197.752207194
2021-04-28,5.124625428389246,5.124625428389246,5.118200201262067,5.121559738729425,3020880,5925118.754314362
2021-04-29,5.110706314334077,5.114629185799339,5.096037520541382,5.097435230514884,3724915,11750962.556236373
2021-04-30,5.125220171116095,5.125220171116095,5.108024137023858,5.109263825774139,3801285,8070791.809249984
2021-05-03,5.035599675882797,5.043806218682928,5.034487968362545,5.035277376347317,3416338,13497772.48381745
2021-05-04,4.956927124425314,4.979593759731421,4.948611843552219,4.96440767133585,1049476,14743144.379054908
2021-05-05,4.933275338578836,4.933275338578836,4.918139210257639,4.928741171301724,4142623,9539347.743931325
2021-05-06,4.911554605846289,4.92079345192914,4.899267306053574,4.918220913656332,4893193,11899725.045171512
2021-05-07,4.953378175001555,4.953378175001555,4.919039840223813,4.933512034569712,3387848,9190092.279148392
2021-05-10,5.007665984444338,5.0118487978699955,4.974674417109491,5.00629891108569,3817754,10540867.466826707
2021-05-11,5.045546726067719,5.051227423918768,5.031761666083253,5.049235915462874,2487564,7393099.350326354
2021-05-12,5.043022247796024,5.053652950240778,5.020193813377267,5.041160241765297,3009810,18283391.65378447
2021-05-13,5.0266220280817775,5.04680574368064,5.0266220280817775,5.040201604253015,3781460,5150156.158387046
2021-05-14,4.979976032207494,5.013720981956699,4.950705701610142,4.989672103133433,2255959,18236137.79665683
2021-05-17,5.000725484176606,5.014933059841114,4.983340895932798,4.988748358351406,1069093,13575183.175246079
2021-05-18,4.967812663879905,4.9949634048486,4.967812663879905,4.9743479052410375,4739139,9974867.662655262
2021-05-19,4.979952037854277,5.00974777651548,4.97527117793592,4.99040104918704,3113687,15845856.881904947
2021-05-20,4.954430824069394,4.959359245319574,4.941469276217939,4.949118907500805,3425786,12616282.277939964
2021-05-21,4.986619318222913,4.986619318222913,4.951984637887061,4.974821984032561,2619426,12486629.871614099
2021-05-24,5.058335987769588,5.058335987769588,5.040997229492245,5.051073016434435,2429762,6652134.243784497
2021-05-25,5.055630737416292,5.055630737416292,5.031584576802884,5.045579461923096,1256323,10842740.38918113
2021-05-26,5.058180528076691,5.069410569031429,5.041568561695088,5.065848146069459,2924088,8615965.187851049
2021-05-27,5.086305021134262,5.112803311425331,5.086305021134262,5.100809792678766,3356068,5235438.583944195
2021-05-28,5.095598883279477,5.095598883279477,5.077090997762056,5.080344299558582,3811047,10401494.461731698
2021-05-31,5.088442972617568,5.105723971936141,5.084149433853626,5.091728969183976,4375791,6347331.9413840715
2021-06-01,5.089815470976204,5.1050779798276995,5.084192047574767,5.092370140102499,3138421,8852450.565877778
2021-06-02,5.110884693906407,5.110884693906407,5.089522300445913,5.097344168579017,2129250,6387749.317746417
2021-06-03,5.063567956800938,5.068802015252615,5.028577513399669,5.057941199439115,1828894,6514124.383345983
2021-06-04,5.063793747067921,5.069532784011717,5.046803608027385,5.059180909641013,1920631,7985169.416227824
2021-06-07,5.106390914072806,5.107060698062879,5.083642044030164,5.084375544122041,1285291,19997738.667296004
2021-06-08,5.15151839852401,5.167133152123521,5.15151839852401,5.158157134826863,3535896,5032762.142858732
2021-06-09,5.217301542089834,5.217301542089834,5.202065557863908,5.207637831384889,2649959,14580089.54180608
2021-06-10,5.320374368790233,5.327742401864246,5.300925569179076,5.319767775621004,3865612,7118655.47039836
2021-06-11,5.2817824358741765,5.286421691688473,5.2690120045690065,5.2789466672434715,4870019,18809422.05066164
2021-06-14,5.34127418496261,5.34127418496261,5.32427357618857,5.324996008423314,3188077,6404493.400004438
2021-06-15,5.34017732561575,5.346645057974466,5.333939577512817,5.334758962910644,1590669,19325947.80689355
2021-06-16,5.457448799083779,5.459466726921171,5.443373121646031,5.451579671160554,4769484,14163895.81225217
2021-06-17,5.419113844423014,5.4275926791809805,5.385249763499219,5.4075146461537935,2290906,5019021.153732354
2021-06-18,5.35819273369725,5.376088086866359,5.3569110934328235,5.362106564550916,4995909,18410107.96875209
2021-06-21,5.321020573348496,5.344154183456429,5.321020573348496,5.329966492162127,4053328,12825677.020503774
2021-06-22,5.205862516663295,5.228709211134306,5.205862516663295,5.21676356172795,2062307,8940046.029957268
2021-06-23,5.168927994606573,5.189926781877521,5.168927994606573,5.189336165332953,2435367,16509187.662734453
2021-06-24,5.171120915405471,5.171120915405471,5.131080742136118,5.149942219584092,2540450,18899983.30830305
2021-06-25,5.1463074048865485,5.1609261384471,5.144121037404064,5.157687412689461,4721040,12255362.34720191
2021-06-28,5.1730240036307915,5.191973112949779,5.148733078878725,5.175314117634234,2689576,9733302.116646662
2021-06-29,5.269492904500889,5.309801780018479,5.244769073605169,5.272411851947111,4246849,16834176.8590239
2021-06-30,5.325794468927701,5.335072395148356,5.315579891189901,5.322522111035362,1265976,15226782.466826819
2021-07-01,5.30044974933684,5.313740989373016,5.284268610916809,5.2918162864033595,2605196,18331287.256254084
2021-07-02,5.253298949702649,5.253298949702649,5.231757475164508,5.24427383250551,1012467,15387710.191417893
2021-07-05,5.263925701403563,5.281479478703865,5.263361661804538,5.2700714208939035,2089601,8652925.083493045
2021-07-06,5.198755956959101,5.204096045667684,5.180531799745129,5.200494187961557,2192755,18974888.746385284
2021-07-07,5.298732034017047,5.318827362563057,5.2605200120548545,5.295739094634725,2045851,6572536.2080898695
2021-07-08,5.355534093035651,5.379716715645435,5.350117745780635,5.358199166205569,1077994,9019141.251602719
2021-07-09,5.350203940479865,5.350203940479865,5.2931695131767675,5.333059800326455,1094202,12802919.115858283
2021-07-12,5.246844395597962,5.251224528535815,5.226512143616887,5.241697311429998,3664921,13486130.39106352
2021-07-13,5.320471519612511,5.340066630471273,5.286697566670392,5.31266320326682,4541525,5229658.799403582
2021-07-14,5.313613349484266,5.338298401988734,5.297316271685484,5.306578087055006,2647982,16708590.8873141
2021-07-15,5.3848721984180115,5.3848721984180115,5.353344597792893,5.372263776224182,2434730,10424109.776380843
2021-07-16,5.288520896321294,5.295322794340077,5.283467659771311,5.286606916672674,1444854,11096278.115032068
2021-07-19,5.241290818154828,5.2684715128024955,5.222320266173026,5.254920315252391,4793730,17140543.166554186
2021-07-20,5.259396744438828,5.261299209667015,5.226318320565914,5.255195867494153,3846139,10689250.87591317
2021-07-21,5.250815557304144,5.258381060600942,5.2410824843996835,5.257664789716201,1160185,5708373.147421323
2021-07-22,5.2284682945049,5.234400505012278,5.210489175265068,5.234001855891567,3181515,7646596.5570552545
2021-07-23,5.27277812454191,5.2969322953991105,5.237250497207622,5.2666018329100535,2958615,19338547.585822735
2021-07-26,5.223278352925175,5.223278352925175,5.2087577695621246,5.2103745158076675,3422340,6056080.436037713
2021-07-27,5.203177361560481,5.2137218812092785,5.1836158012832065,5.20295601140438,3308179,10323968.014520243
2021-07-28,5.21243249529251,5.216921288527396,5.1764618423601165,5.209214940205991,1978534,12547687.50577017
2021-07-29,5.253838804526886,5.258689793333904,5.21096760074682,5.236013164808001,1273958,12399212.4100784
2021-07-30,5.275812528188696,5.293151126705943,5.262532594208224,5.273273413507467,4507212,5059399.145182141
2021-08-02,5.241098145885913,5.241098145885913,5.201260441624865,5.213967961081466,3369320,12517440.971862355
2021-08-03,5.139786369859491,5.139786369859491,5.133224592805355,5.1339797397329,4864376,10756586.869661137
2021-08-04,5.181264971421575,5.203939311185941,5.181264971421575,5.199575408908432,1895668,19581190.032118358
2021-08-05,5.224714473546547,5.229224091692196,5.211676317375889,5.21685432655568,3679276,7387386.259907447
2021-08-06,5.18175400330052,5.183089034081532,5.15526785862676,5.177806874289642,2318155,10312312.951392425
2021-08-09,5.271685883932276,5.271685883932276,5.244250280242632,5.2581225279089265,1984588,11292222.276347296
2021-08-10,5.271292370971437,5.279495009047286,5.247190256830679,5.264204841913755,1255095,10860403.056514231
2021-08-11,5.324810549188728,5.33157939045154,5.304290622289663,5.326285461377795,1481632,14987462.414777938
2021-08-12,5.3168309589353155,5.339671136517609,5.3168309589353155,5.329881688436885,2309752,8232692.863216532
2021-08-13,5.437443059949942,5.457425850404136,5.428504784023974,5.439717114730012,4528743,8316073.292209877
2021-08-16,5.5257870847445325,5.548909134718295,5.510849888226204,5.535202690958241,3346869,15938164.227512797
2021-08-17,5.515011390793522,5.570271605415282,5.503009509709748,5.521422020712106,4804495,12504357.780172694
2021-08-18,5.581629280697719,5.595884067644786,5.574467363188161,5.575066553144941,2081516,11227335.140859656
2021-08-19,5.629786516142006,5.63378951591118,5.602100642945484,5.611046691852305,1529954,7538045.775158777
2021-08-20,5.69233090559802,5.710407040328558,5.661088041054845,5.6878412475848705,4444994,7812908.3436825
2021-08-23,5.619485215023942,5.6411009267513545,5.619485215023942,5.632957932986372,4301892,5158274.552238508
2021-08-24,5.676646142712138,5.680914529000323,5.628869268688031,5.6716029231267235,4013337,6371394.032925638
2021-08-25,5.74534986123778,5.74534986123778,5.699992608737067,5.731632557261974,1909834,13352580.420353616
2021-08-26,5.623960906869472,5.635134908979308,5.623960906869472,5.630828072260725,3303869,18378096.95012615
2021-08-27,5.562709422904798,5.566294977851177,5.5535084911888175,5.564200819762125,2411910,9307471.47695836
2021-08-30,5.450893969090645,5.456095398269788,5.448721246651851,5.450733846210345,2411188,9916208.388441922
2021-08-31,5.427515705012625,5.43744995252486,5.427515705012625,5.436049196701271,1026505,6734084.159172683
2021-09-01,5.482153888985147,5.511507522517336,5.453715303021246,5.475055146733459,4706729,10829464.184106542
2021-09-02,5.5559657311193105,5.5611412272079646,5.553429019536683,5.557310023836556,3544755,5558325.568539937
2021-09-03,5.566094099205566,5.575632806479591,5.548801636062422,5.561427700495964,1829601,18764010.443928503
2021-09-06,5.641969761495672,5.65497286243992,5.614869651166654,5.652001976581949,2252930,15096670.22186793
2021-09-07,5.569121830964662,5.623918103521558,5.5540226487373205,5.5739986148848075,2650375,19861232.140898284
2021-09-08,5.486968031502066,5.486968031502066,5.463298963788749,5.479052101308961,4066398,18242347.440177403
2021-09-09,5.471925338840499,5.48115928773196,5.471925338840499,5.476008613945337,2875530,12094858.90547229
2021-09-10,5.51602644999528,5.51602644999528,5.4932623727914764,5.4970400710124405,1212204,12795275.467255654
2021-09-13,5.490850631843289,5.503200289059071,5.477531912546754,5.495242827608592,4396422,7858640.697757907
2021-09-14,5.3840502048500625,5.388414245578173,5.378009923555436,5.38163186389119,3346988,11930590.142593335
2021-09-15,5.386864526900233,5.386864526900233,5.3622534897225265,5.376835751447658,3856001,18545418.102392174
2021-09-16,5.291642895840759,5.339436927016085,5.291642895840759,5.306696568977782,1528168,5762801.354537317
2021-09-17,5.323420753535902,5.360358471298822,5.321207286510149,5.3422340591499315,3533822,17953352.044974647
2021-09-20,5.345458010717515,5.3694371833438,5.345458010717515,5.361818595513163,1973215,10114217.024639146
2021-09-21,5.324836185236852,5.326185155106098,5.3083318699340785,5.3114239463543935,1567827,18492691.476444647
2021-09-22,5.278298115159131,5.292936499467382,5.263996791025231,5.284130295854579,3337208,19113198.59512227
2021-09-23,5.254909423976136,5.254909423976136,5.223659319825924,5.2281600732466575,2267633,15062973.30502859
2021-09-24,5.218986854212913,5.231425188153624,5.211842508119382,5.22488310970875,4684815,14966356.798890168
2021-09-27,5.2767351175515245,5.279457789860823,5.264687760943111,5.2747881794863,1507800,11791315.0656311
2021-09-28,5.238901461317018,5.238901461317018,5.210017603605746,5.2227932185120745,2153419,17533103.368155614
2021-09-29,5.27017896442988,5.27017896442988,5.232328145141208,5.249118525742687,3026182,19424191.37649925
2021-09-30,5.242812068926269,5.242812068926269,5.188002565770061,5.221284674862537,1443942,16626227.005086789
2021-10-01,5.192404927095974,5.192404927095974,5.159197971369566,5.179886527180475,1048784,14329051.006350638
2021-10-04,5.184940176435937,5.185357303532792,5.144532558577655,5.1743424759851955,3210186,14101893.437320052
2021-10-05,5.126843887727421,5.140109056079213,5.101988980227774,5.1207754927668745,3009413,17742048.523754932
2021-10-06,5.100351844625017,5.100351844625017,5.091335791828526,5.092424354822782,3531196,13118056.486569475
2021-10-07,5.025876831935748,5.036079651775103,5.011898775953391,5.03142332927955,2773462,17057898.293732338
2021-10-08,5.121881794199637,5.167626151066422,5.119569645757659,5.130276967973323,4200090,12633278.827613685
2021-10-11,5.132051449846365,5.138752047144624,5.117950365708288,5.132086085858218,1053997,5936664.124608862
2021-10-12,5.094440988991783,5.1172373123815245,5.077224157229985,5.09617557042333,3090053,10759205.133562328
2021-10-13,5.102451018219,5.115733401037398,5.101009631935727,5.10708036235978,1181413,11666614.365072481
2021-10-14,5.1084487019984675,5.116974960245274,5.084993168111762,5.101343678592598,2460865,7124258.674799258
2021-10-15,5.0997964030683445,5.121962227503562,5.080846204762408,5.090071259895199,2413119,6537444.937838192
2021-10-18,5.1222383047519005,5.1456998275707315,5.085939680600815,5.1213327825819555,1800981,13031974.244854312
2021-10-19,5.1753757598038455,5.1892292205415025,5.137224911811892,5.160127273267194,3049875,6277154.548341232
2021-10-20,5.121032723009347,5.161562343748976,5.113362740283193,5.1327527388643475,3940504,9544177.51835126
2021-10-21,5.101220847443831,5.109162246532096,5.085645870097064,5.103197412346777,1740686,16168954.63944614
2021-10-22,5.081864932886109,5.102417625729236,5.074299936447719,5.089160981255119,2517307,19466482.69351971
2021-10-25,4.953451620708479,4.979987055029396,4.953451620708479,4.972012507520142,3881904,15768058.708278928
2021-10-26,4.89586729716634,4.9353962345345925,4.891739038448904,4.8966770183948025,2462108,19889383.22679305
2021-10-27,4.962399822599639,4.96365870059818,4.960221127270073,4.963608436519111,3254407,15475069.56919104
2021-10-28,5.060529682157215,5.060529682157215,5.032787290926711,5.045258192724477,1880292,9406917.059814911
2021-10-29,5.039043045494118,5.046648387009776,5.021836508757999,5.032693681535922,1548912,15080788.107580429
2021-11-01,5.051341753948837,5.077106169311421,5.030583364067595,5.061710027386085,4863603,15532351.477953557
2021-11-02,5.096292786438677,5.096292786438677,5.077454206701599,5.07746460766887,4904800,10575904.76924691
2021-11-03,5.246574967934847,5.248324135738678,5.221513169827751,5.233793691030494,2527573,5265707.759140835
2021-11-04,5.298551308162202,5.298551308162202,5.279832688336965,5.292389932111517,1570993,15547996.771632304
2021-11-05,5.283225816597891,5.2998174157561575,5.273254015309335,5.2856200343785895,2662190,5325501.429133125
2021-11-08,5.225068250241722,5.241523160415095,5.218120856603136,5.235113797413624,4565700,14467821.170901068
2021-11-09,5.14718001944938,5.166402883080745,5.130159444532073,5.1510145044537765,1846822,7454247.331138326
2021-11-10,5.172734086844392,5.172734086844392,5.155065574555117,5.161494945848586,3165521,13484052.91622065
2021-11-11,5.141763360993752,5.141763360993752,5.121933028615903,5.122455940357849,2250469,12558695.380709
2021-11-12,5.065187150766672,5.065187150766672,5.047914458911336,5.049601620723603,2320309,5202704.634592739
2021-11-15,5.012047197453122,5.0175277804681055,5.012047197453122,5.016952265881733,2685876,10442987.254926551
2021-11-16,4.951578886926817,4.984258255790661,4.951578886926817,4.9626915188078025,2908189,14016367.510944542
2021-11-17,5.04784109575162,5.050956035571026,5.035929831971215,5.046419153641825,1700146,17729098.278481696
2021-11-18,5.072904458517932,5.091677152822395,5.072904458517932,5.090910391202644,3847198,18329631.70754776
2021-11-19,5.093794684591252,5.130527988335654,5.075449794971925,5.090504511177403,3745151,12257749.55049835
2021-11-22,5.164316151306835,5.183073869335795,5.161437434050274,5.165841134330505,3173577,15926337.309491573
2021-11-23,5.165019191890585,5.1925465349519175,5.151307667367221,5.169837858191901,2996366,9746818.648001865
2021-11-24,5.108964163581995,5.140638494782039,5.108964163581995,5.125310861485007,3593449,10132796.086379861
2021-11-25,5.208720613884681,5.208720613884681,5.18194519470152,5.203375705251203,2588858,7916952.787734706
2021-11-26,5.22584365884651,5.259017451988397,5.22584365884651,5.231417219537448,2018543,13429221.649898589
2021-11-29,5.165040865083055,5.1829338882278835,5.146429812084894,5.177154545611024,1111915,9718462.263910478
2021-11-30,5.137616734615473,5.173333125509994,5.137616734615473,5.167300418086562,1385105,6265563.446577575
2021-12-01,5.12177272672702,5.122870853072791,5.092893193628176,5.122054592418569,3580566,15275091.29994768
2021-12-02,5.069130924942742,5.069768407215872,5.03686277190341,5.0512268352947585,2153248,15616298.114080973
2021-12-03,5.114948396840151,5.114948396840151,5.085250002019929,5.098010164118151,3910223,10399886.281685868
2021-12-06,5.190602866240374,5.20510426055111,5.183444206604124,5.195352418524682,4425077,6150850.991840342
2021-12-07,5.11652201056105,5.142966195024009,5.0989820137580635,5.122691904253568,1318821,11394465.761051388
2021-12-08,5.1563608940678325,5.1563608940678325,5.141752112150369,5.1515310837649535,1032930,11635031.870753232
2021-12-09,5.107793530199833,5.130296852962679,5.107793530199833,5.1180130295724355,2121889,15030063.273468394
2021-12-10,5.0961559906794145,5.0961559906794145,5.08339047967113,5.093081888961003,1749211,9731245.868880253
2021-12-13,5.07066797349583,5.08170589791412,5.059326696317352,5.062910781294288,4258881,15238989.196719581
2021-12-14,5.031484066680227,5.031484066680227,5.007962120827928,5.019167699466782,4631453,18072328.126360826
2021-12-15,5.020597213305722,5.022248207414487,5.015252570007797,5.0216030813438435,4950476,8562290.635432998
2021-12-16,4.977847524626691,4.980742902778558,4.975889897057723,4.979876064693717,2993384,19683793.3417985
2021-12-17,4.984576340420831,5.0060540024115605,4.984576340420831,4.9933444794260575,3330063,10795522.057052106
2021-12-20,4.982582269220375,5.024477485533818,4.982582269220375,4.990835917561311,2144634,9008880.277205925
2021-12-21,4.976655176387739,4.98797253185882,4.976655176387739,4.978910412613991,3185028,11322667.737654358
2021-12-22,4.937348590707845,4.937348590707845,4.926947571875293,4.933723630943501,1609654,6415962.138557888
2021-12-23,4.914230081146699,4.922927451796926,4.8979545742303285,4.905267327510743,1537691,6885588.597681735
2021-12-24,4.934382149656415,4.94961470631764,4.934382149656415,4.942321286506057,4487924,11216510.704524972
2021-12-27,4.981906825067873,4.995041175540937,4.9523266299176765,4.967078223297784,1772838,16436667.829086501
2021-12-28,4.915855234662754,4.927666483293027,4.915855234662754,4.91852228961269,1261420,18504683.593617365
2021-12-29,4.923197571381377,4.932792415945239,4.9114293068461015,4.923407971196013,1477843,14972269.860744063
2021-12-30,4.952988884369241,4.978105498722329,4.9438234705900115,4.96040182472264,1335639,6578293.328572546
2021-12-31,4.853943701916368,4.886728522081533,4.853943701916368,4.877592614695879,3260156,15080296.432708025
2022-01-03,4.912766397430778,4.912766397430778,4.900965622771017,4.9040955113106,1358234,14531418.810544578
2022-01-04,4.878779026468365,4.880438031268563,4.860158266677636,4.87159980929126,2347421,17086458.77439997
2022-01-05,4.896640422111244,4.931814924727593,4.893060326855455,4.899397092942263,1396601,17378729.99978271
2022-01-06,4.862653414016727,4.875086608934472,4.856050134747603,4.862001996015003,2825260,18023046.136684686
2022-01-07,4.779175036422602,4.792508303368354,4.766359658652842,4.774248592254977,3065306,11211972.718686476
2022-01-10,4.681868534368294,4.705725378688631,4.681868534368294,4.696545670325987,1581529,15467965.930282164
2022-01-11,4.693832172131528,4.714841287749461,4.68716524731992,4.698804001806491,3762879,9023755.383834662
2022-01-12,4.718491427397266,4.718491427397266,4.708896895497129,4.711007853110972,3162182,19990044.19975256
2022-01-13,4.656694362787807,4.668496758315518,4.656694362787807,4.6684054258853145,4847593,7630013.620652899
2022-01-14,4.700975908914898,4.706657309739541,4.698116332883387,4.698217510880172,2212980,5151716.474912537
2022-01-17,4.607620446095982,4.629419195691996,4.591236129526975,4.620155684367864,4099834,7232130.71777264
2022-01-18,4.621409805052095,4.6272719622688046,4.614879703568438,4.617102694794442,2255973,16638084.3431619
2022-01-19,4.560863698138704,4.562310824849669,4.530913517590785,4.561188833200812,3576854,11701755.147623172
2022-01-20,4.516819555540125,4.53767379740269,4.516819555540125,4.531457357440969,4564507,11712503.717156425
2022-01-21,4.544166144826371,4.553405579004573,4.523702765651636,4.533605208019666,1105185,19325343.79417503
2022-01-24,4.487994076005995,4.504096882800092,4.487994076005995,4.494597462880655,4182132,18794523.62042111
2022-01-25,4.470057731219744,4.487911801004805,4.470057731219744,4.477313239146334,1055182,9667921.067060139
2022-01-26,4.524182215804821,4.524182215804821,4.506186157853687,4.5223681203178705,4440863,8135871.9317129925
2022-01-27,4.5066081341842406,4.515304399599527,4.479311768001865,4.49627894632185,2677465,17727233.149006095
2022-01-28,4.524642819188721,4.539427408880867,4.523906080973115,4.5338539948127075,1703023,18590286.065665446
